date,global_tilted_irradiance,shortwave_radiation,diffuse_radiation,direct_normal_irradiance,direct_radiation,terrestrial_radiation,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,snowfall,rain,pressure_msl,surface_pressure,cloud_cover_low,cloud_cover_mid,cloud_cover_high,vapour_pressure_deficit,weather_code,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,surface_temperature,runoff,cape,total_column_integrated_water_vapour,region
2025-06-08 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 19:00:00+00:00,,,,,,3.4061427,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 20:00:00+00:00,,,,,,137.27147,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 21:00:00+00:00,,,,,,366.54727,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 22:00:00+00:00,,,,,,595.0783,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-08 23:00:00+00:00,,,,,,807.2992,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 00:00:00+00:00,,,,,,988.7571,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 01:00:00+00:00,,,,,,1127.0939,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 02:00:00+00:00,,,,,,1212.8934,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 03:00:00+00:00,,,,,,1240.3157,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 04:00:00+00:00,,,,,,1207.5015,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 05:00:00+00:00,,,,,,1116.693,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 06:00:00+00:00,,,,,,974.0843,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 07:00:00+00:00,,,,,,789.39795,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 08:00:00+00:00,,,,,,575.2223,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 09:00:00+00:00,,,,,,346.15268,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 10:00:00+00:00,,,,,,117.80042,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 19:00:00+00:00,,,,,,3.7474306,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 20:00:00+00:00,,,,,,137.82162,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 21:00:00+00:00,,,,,,366.87387,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 22:00:00+00:00,,,,,,595.23553,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-09 23:00:00+00:00,,,,,,807.3536,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 00:00:00+00:00,,,,,,988.7807,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 01:00:00+00:00,,,,,,1127.1616,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 02:00:00+00:00,,,,,,1213.0751,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 03:00:00+00:00,,,,,,1240.6746,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 04:00:00+00:00,,,,,,1208.0862,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 05:00:00+00:00,,,,,,1117.5385,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 06:00:00+00:00,,,,,,975.20544,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 07:00:00+00:00,,,,,,790.7904,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 08:00:00+00:00,,,,,,576.86365,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 09:00:00+00:00,,,,,,348.00317,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 10:00:00+00:00,,,,,,119.80499,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 19:00:00+00:00,,,,,,4.0253606,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 20:00:00+00:00,,,,,,138.25864,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 21:00:00+00:00,,,,,,367.09988,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 22:00:00+00:00,,,,,,595.3068,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-10 23:00:00+00:00,,,,,,807.3345,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 00:00:00+00:00,,,,,,988.7414,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 01:00:00+00:00,,,,,,1127.1747,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 02:00:00+00:00,,,,,,1213.2075,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 03:00:00+00:00,,,,,,1240.9854,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 04:00:00+00:00,,,,,,1208.6223,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 05:00:00+00:00,,,,,,1118.329,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 06:00:00+00:00,,,,,,976.2636,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 07:00:00+00:00,,,,,,792.11066,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 08:00:00+00:00,,,,,,578.4197,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 09:00:00+00:00,,,,,,349.75504,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 10:00:00+00:00,,,,,,121.697334,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 19:00:00+00:00,,,,,,4.2465935,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 20:00:00+00:00,,,,,,138.58429,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 21:00:00+00:00,,,,,,367.22824,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 22:00:00+00:00,,,,,,595.2932,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-11 23:00:00+00:00,,,,,,807.2417,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 00:00:00+00:00,,,,,,988.64105,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 01:00:00+00:00,,,,,,1127.1333,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 02:00:00+00:00,,,,,,1213.2904,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 03:00:00+00:00,,,,,,1241.2483,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 04:00:00+00:00,,,,,,1209.1075,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 05:00:00+00:00,,,,,,1119.0638,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 06:00:00+00:00,,,,,,977.25696,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 07:00:00+00:00,,,,,,793.3535,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 08:00:00+00:00,,,,,,579.88666,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 09:00:00+00:00,,,,,,351.40323,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 10:00:00+00:00,,,,,,123.47239,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 19:00:00+00:00,,,,,,4.407807,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 20:00:00+00:00,,,,,,138.79942,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 21:00:00+00:00,,,,,,367.2609,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 22:00:00+00:00,,,,,,595.1964,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-12 23:00:00+00:00,,,,,,807.0797,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 00:00:00+00:00,,,,,,988.47955,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 01:00:00+00:00,,,,,,1127.0392,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 02:00:00+00:00,,,,,,1213.3252,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 03:00:00+00:00,,,,,,1241.463,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 04:00:00+00:00,,,,,,1209.5415,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 05:00:00+00:00,,,,,,1119.7399,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 06:00:00+00:00,,,,,,978.1821,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 07:00:00+00:00,,,,,,794.516,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 08:00:00+00:00,,,,,,581.25903,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 09:00:00+00:00,,,,,,352.94324,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 10:00:00+00:00,,,,,,125.125854,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 19:00:00+00:00,,,,,,4.5129724,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 20:00:00+00:00,,,,,,138.90616,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 21:00:00+00:00,,,,,,367.19916,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 22:00:00+00:00,,,,,,595.0199,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-13 23:00:00+00:00,,,,,,806.84973,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 00:00:00+00:00,,,,,,988.2598,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 01:00:00+00:00,,,,,,1126.8939,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 02:00:00+00:00,,,,,,1213.311,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 03:00:00+00:00,,,,,,1241.629,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 04:00:00+00:00,,,,,,1209.922,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 05:00:00+00:00,,,,,,1120.3555,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 06:00:00+00:00,,,,,,979.0361,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 07:00:00+00:00,,,,,,795.5951,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 08:00:00+00:00,,,,,,582.53357,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 09:00:00+00:00,,,,,,354.37018,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 10:00:00+00:00,,,,,,126.65216,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 19:00:00+00:00,,,,,,4.56305,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 20:00:00+00:00,,,,,,138.90714,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 21:00:00+00:00,,,,,,367.04602,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 22:00:00+00:00,,,,,,594.76556,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-14 23:00:00+00:00,,,,,,806.55365,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 00:00:00+00:00,,,,,,987.984,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 01:00:00+00:00,,,,,,1126.6985,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 02:00:00+00:00,,,,,,1213.25,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 03:00:00+00:00,,,,,,1241.7462,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 04:00:00+00:00,,,,,,1210.2491,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 05:00:00+00:00,,,,,,1120.909,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 06:00:00+00:00,,,,,,979.8158,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 07:00:00+00:00,,,,,,796.5855,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 08:00:00+00:00,,,,,,583.7051,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 09:00:00+00:00,,,,,,355.68027,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 10:00:00+00:00,,,,,,128.04747,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 11:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 19:00:00+00:00,,,,,,4.556197,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 20:00:00+00:00,,,,,,138.80229,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 21:00:00+00:00,,,,,,366.80197,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 22:00:00+00:00,,,,,,594.4347,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-15 23:00:00+00:00,,,,,,806.19366,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 00:00:00+00:00,,,,,,987.6531,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 01:00:00+00:00,,,,,,1126.4541,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 02:00:00+00:00,,,,,,1213.1423,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 03:00:00+00:00,,,,,,1241.8145,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 04:00:00+00:00,,,,,,1210.5211,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 05:00:00+00:00,,,,,,1121.3978,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 06:00:00+00:00,,,,,,980.5196,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 07:00:00+00:00,,,,,,797.48755,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 08:00:00+00:00,,,,,,584.7734,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 09:00:00+00:00,,,,,,356.8716,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 10:00:00+00:00,,,,,,129.3113,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 11:00:00+00:00,,,,,,0.0834578,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 19:00:00+00:00,,,,,,4.48752,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 20:00:00+00:00,,,,,,138.58052,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 21:00:00+00:00,,,,,,366.45383,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 22:00:00+00:00,,,,,,594.01245,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-16 23:00:00+00:00,,,,,,805.7543,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 00:00:00+00:00,,,,,,987.2554,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 01:00:00+00:00,,,,,,1126.1505,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 02:00:00+00:00,,,,,,1212.9817,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 03:00:00+00:00,,,,,,1241.8348,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 04:00:00+00:00,,,,,,1210.7478,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 05:00:00+00:00,,,,,,1121.8403,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 06:00:00+00:00,,,,,,981.1723,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 07:00:00+00:00,,,,,,798.32996,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 08:00:00+00:00,,,,,,585.7732,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 09:00:00+00:00,,,,,,357.98276,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 10:00:00+00:00,,,,,,130.48055,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 11:00:00+00:00,,,,,,0.6691783,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 12:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 13:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 14:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 15:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 16:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 17:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 18:00:00+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 19:00:00+00:00,,,,,,4.3454065,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 20:00:00+00:00,,,,,,138.21715,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 21:00:00+00:00,,,,,,365.97754,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 22:00:00+00:00,,,,,,593.4766,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-17 23:00:00+00:00,,,,,,805.2176,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 00:00:00+00:00,,,,,,986.77423,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 01:00:00+00:00,,,,,,1125.7806,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 02:00:00+00:00,,,,,,1212.7671,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 03:00:00+00:00,,,,,,1241.8107,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 04:00:00+00:00,,,,,,1210.9342,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 05:00:00+00:00,,,,,,1122.2433,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 06:00:00+00:00,,,,,,981.7831,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
2025-06-18 07:00:00+00:00,,,,,,799.1243,,,,,,,,,,,,,,,,,,,,,,,,,,Hokkaido
